Ticker,Market Capitalization,Total Debt,Cash and Cash Equivalents,Enterprise Value,EBITDA,Total Revenue,Gross Profit,Operating Revenue,Operating Income,Net Income,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Issuance Of Capital Stock,Capital Expenditure,Stock Price Change
MRK,23.747926646656698,-7.283547821883873,56.79347826086957,18.14327651634933,19.08486507626124,21.7210085413929,19.368265009407608,21.7210085413929,38.510493219183275,11.265231052187907,52.23061794845254,-100.0,-2.932298404484692,-100.0,,-1.3489208633093526,4.237731155183068
META,108.15529785530342,91.67447560008651,-11.565568339256671,112.91216714521077,-31.812425371784204,-1.1193175554782961,-4.114189756507137,-1.200430004777831,-38.09167326160888,-41.071882143764284,-51.1604646987921,-37.22971910995352,25.553914327917283,,,68.1701444622793,224.8819384026949
MET,0.17726127246090828,3.155479059093517,0.7382650770688881,1.0944035544819974,,6.549573468650339,,6.549573468650339,,-22.917578409919766,5.645095974730704,-30.751613574849053,-85.39518900343643,3393.103448275862,,,-16.218987261179993
MTD,-3.002780530313039,19.774284725632633,-2.6358508177427864,-1.5660603756661204,12.569458325004998,5.4271866334223615,6.2853174663478155,5.4271866334223615,13.217979443792121,13.461510952749403,-7.91505719224457,10.00002000004,-4.330435175623641,-4.954152779030772,,12.698456962260643,-23.91911376491741
MGM,1.6493537445728332,37.67260614421338,25.70314342218543,24.757334140508338,45.97868644466438,35.612553124231674,39.25064700074051,35.612553124231674,-401.15449855424015,17.43688066519448,12.31061507194758,58.26648166619049,,-100.0,-100.0,55.91434225193959,-2.072322630099468
MCHP,23.692648386638325,-16.186603118686214,-26.27599243856333,16.430915297161103,42.86958035869755,23.71827764664487,28.054207119741097,23.71827764664487,65.61119684955564,74.07234539089849,26.781525519695865,122.22744360902256,13.075278668499008,14.730330562536246,16.73758865248227,31.369900027019725,16.613887276062435
MU,38.02951519699184,85.37786056412986,3.812636165577342,50.03476566504577,-85.26902109504621,-49.47655894401456,-110.18851633328536,-49.47655894401456,-156.2261818930889,-167.14631057902614,-296.4354527938343,-82.52467105263158,-62.5492125984252,235.8,,-36.38849755531615,23.086766001622312
MSFT,32.40328947242382,-2.129916761873674,149.11348790467304,30.30885527354276,4.889314538253574,6.882029555656429,7.692080814039228,6.882029555656429,6.164326061667246,-0.5182985509637328,-8.709266450751354,-31.964154636652804,-69.52233181868557,,1.3579576317218904,17.671439336850035,46.71461962741895
MAA,-13.487635706683768,-1.6187960652601794,-28.807410408456413,-10.854585211006823,7.2795163357843915,13.598023038307568,32.82633384322997,13.598023038307568,35.28098298871938,19.416775479541617,53.81662279444343,,-72.94226944919544,-100.0,67.90697674418604,-8.40581524300917,-22.50488043011832
MRNA,-19.540515165446962,31.004366812227076,-53.19801401869159,-12.895034509866385,-26.43406268480189,6.421966621560668,-10.979562140353199,4.2998585572843,-29.15162454873646,-31.470250778560892,-65.6493701259748,288.4480746791132,,,-47.58064516129033,40.845070422535215,-50.72839832858761
MHK,-11.657916579287436,18.115065269717807,89.52490749177187,-5.303132670312755,-57.126670228721025,4.789487861066176,-9.952109899428953,4.789487861066176,-29.589494019150404,-97.55632966464988,-86.03299531278881,-65.83801122694467,1232.2067410525924,1633.8183321800475,,-14.106667455481276,-16.126647788176122
MOH,-0.012083522858458259,-0.04180602006688963,-9.734114465975665,2.498452572881789,19.80461811722913,15.134492816247164,19.695121951219512,14.999069074660213,35.3921568627451,20.18209408194234,-66.60137120470128,212.5,-100.0,-100.0,,18.181818181818183,-8.605020237902075
TAP,32.79119731707962,-8.331599028789455,-5.867587072481958,16.18072698552669,-61.80537323882034,4.098368629434711,-9.823851581388464,2.872312227407449,-30.855961038094605,-117.43064532166649,-20.011418783899515,,-49.42380290085436,,,26.559510141599695,16.301547156721448
MDLZ,23.24131816091411,17.405237594512045,-45.769881556683586,24.639850894830737,-18.5394219257739,9.66573816155989,0.5153723120668207,9.66573816155989,-21.84476014000412,-36.81395348837209,-5.478589420654912,-4.407582938388625,-51.46470305746759,4.726083401471791,,-6.113989637305699,9.775404033651824
MPWR,23.71799668245821,,52.48831004147624,,93.70251033952101,48.54702524759935,52.970783081117915,48.54702524759935,100.74347317437513,80.83901116836003,-16.444169628598246,,,,,-38.198565321962334,20.021589122556637
MNST,,,,,-10.914570188057947,13.890075923709594,2.124938837315462,13.890075923709594,-11.835877932668582,-13.492150492749413,-38.49099689698877,5475.039768618944,,,40.006123832644406,269.26357196316985,8.151941197329744
