Ticker,Market Capitalization,Total Debt,Cash and Cash Equivalents,Enterprise Value,EBITDA,Total Revenue,Gross Profit,Operating Revenue,Operating Income,Net Income,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Issuance Of Capital Stock,Capital Expenditure,Stock Price Change
CHD,14.880325361345664,-10.005610622779129,27.450980392156865,12.01901084295037,56.6895059502344,9.15804747377037,15.044444444444444,9.15804747377037,76.88190030110404,82.5561729886446,14.255379388448471,,-69.21151439299123,-100.0,,25.0,12.023114114003008
CI,21.048763332331227,-0.5242337503618179,32.03916272788656,14.287462924255848,,8.418550138587243,,8.418550138587243,,-22.971360381861576,39.11153375900013,-69.97502300512686,493.40000000000003,,-51.9280205655527,21.46718146718147,4.249789762978435
CINF,36.17142386646383,-1.9079685746352413,-28.24367088607595,39.28244078650971,,52.567423434405,,52.567423434405,,-478.4394250513347,-0.14727540500736377,-83.65853658536585,,,,20.0,46.95259459586209
CTAS,72.15275261287422,-0.011729906351875454,175.4875190295532,68.05014001802718,13.69827181955436,8.85737818220963,12.29338031057889,8.236309885416109,14.75421931097531,16.586078738288293,31.862746258994797,75.50624898148497,-73.1,,,23.665922702191725,69.96740949484716
CSCO,0.31424852960719124,268.9905851507568,-25.832263163093945,12.39952783346398,-9.867780894053002,-5.605459840696165,-2.587195480099572,-5.605459840696165,-16.65595681788973,-18.179655910568464,-46.36759993696486,38.62985685071575,2493.2,,2.0,-21.083627797408717,11.304006378566452
C,53.92272723130517,1.6862147084109922,-23.709670345734963,242.57248305342412,,4.22415510258283,,4.22415510258283,,-37.837655776355675,-511.58100529917164,88.36923076923077,13.793465884207759,-37.16443273379922,,16.88565340909091,72.55139709179227
CFG,51.985417281255195,-12.070484581497798,10.903225806451614,19.174271848259597,,2.136115250869349,,2.136115250869349,,-22.431259044862518,-30.15276734284999,492.15686274509807,44.31973998273323,5.54901084616322,,36.507936507936506,94.29107673513617
CLX,29.551385368491466,-0.7181942544459644,-44.95912806539509,26.172985762062833,28.191489361702125,-4.005954797672215,4.814305364511692,-4.005954797672215,8.626974483596598,87.91946308724832,-48.064516129032256,,,,,-7.017543859649122,38.78679799832231
CME,14.269364273630053,-0.3780828292228944,7.0548876879526485,13.823968970773473,16.186871202310986,11.146750607642348,11.3447249372993,10.488892628744532,13.919559667097717,19.888517279821627,13.859016282911371,,-97.83126157101296,-100.0,,-14.827201783723524,12.61081659966717
CMS,38.68021018608594,9.322803829757495,38.41463414634146,24.24433501353351,9.030231645072634,-13.192182410423452,3.6205648081100654,-13.192182410423452,0.8986928104575163,5.973715651135006,-83.70233702337023,,1911.3207547169811,88.84835852006253,178.26086956521738,3.7484885126964933,34.121617972831395
KO,31.597596766965243,7.445911772969935,-1.6073116924046644,29.20315239385534,12.865201041365346,6.394753976374291,8.91857302831547,6.394753976374291,8.644743398106627,12.282540347935443,2.23410950283197,61.424541607898455,2.109533468559838,73.48942598187311,-35.603345280764636,24.797843665768195,21.030785327249443
CTSH,12.875315786283037,-14.276401564537158,19.625741670470102,11.171905590027999,-6.132075471698113,-0.38604076590487957,-4.169054441260745,-0.38604076590487957,-1.6846361185983827,-7.1615720524017465,-9.973166368515205,-25.17580872011252,-96.35568513119533,-100.0,,-4.518072289156627,18.539620532136684
CL,47.64491115543386,-2.232768849099342,24.64516129032258,40.89638347107966,25.919335705812575,8.292981577336228,10.51912568306011,8.292981577336228,12.938899640586122,28.851540616246496,63.44086021505376,-13.761467889908257,122.41379310344827,-1.1896893588896233,,1.293103448275862,30.952327426097277
CMCSA,-8.883173479938081,-2.8934918936219156,30.869656769846284,-7.395813113738544,44.07244176141624,0.11941331005460071,1.9179464993871225,0.11941331005460071,3.0454384724186703,186.55493482309126,2.49090621540408,-15.283613445378153,298.3528391850889,120.47358834244079,,12.878622793636957,7.563811888497734
CAG,24.500739158067137,-8.553804994054696,-16.720257234726688,10.296337082772112,-14.122114757016554,-1.8416551274741386,2.1012006861063464,-1.8416551274741386,-20.69189993490189,-49.2100643651258,157.02779532533165,-100.0,87.88372985418266,-17.343829355002537,,7.150745444505797,13.359356557201835
COP,-13.666193840030594,13.783572673195938,-12.743883555280272,-10.701626780911837,-30.554582918091956,-28.477335847325907,-39.34961516676107,-28.477335847325907,-40.9865682193072,-41.34368308351178,-51.985678876342604,-41.18662351672061,-77.99585128450614,30.72143596824301,,10.719559011713752,-10.56415243156244
ED,22.631373952108657,2.4370264181855417,-7.254290171606864,13.960036049724737,18.648383937316357,-6.426292278238672,-3.6434612882238127,-6.426292278238672,-11.166158536585366,51.746987951807235,903.4334763948499,,74.8768472906404,156.25,,7.821497120921306,21.636515430609485
STZ,4.252340873340338,-3.1056859129173384,14.157303370786517,2.5845922787482762,164.56564617099733,5.386877684446607,5.2107360033550005,5.24505757968793,11.495304090893102,-2532.957746478873,-12.233517281440603,-92.19736266483345,-62.508681761355746,-65.78672008131782,,22.57098705814178,2.1659916323176915
CEG,130.1594503392149,60.55825242718447,-12.796208530805686,121.7752072639493,205.58408215661106,1.9558101472995089,51.240056153486194,1.9558101472995089,-626.2582056892778,-1114.375,91.06877783275607,,-85.84615384615385,1331.7343173431734,,43.39846062759029,133.38452471550497
COO,38.711518181957,-7.027574726785843,-12.590448625180898,32.193195055201464,0.8193922840559917,8.608390762906541,10.202841652645354,8.608390762906541,5.0236406619385345,-23.742871954380508,-52.264653641207815,-100.0,247.97862867319677,40.58239576439444,,62.1900826446281,35.94365063535892
CPRT,21.52650155236295,-1.4279428490780637,58.14903984248926,20.590533475925323,7.047883891479621,9.492267512387848,9.802065756241685,9.492267512387848,5.748404547653019,10.121584402552715,13.450153024986609,,-68.08259934603942,-100.0,,-1.0928390588344599,21.28942609594477
GLW,57.73402556331485,8.532685173340155,6.463195691202872,47.85895396172872,-29.003106467099688,-11.283388540418635,-12.760763426542388,-11.283388540418635,-38.108484005563284,-55.85106382978723,-39.16913946587537,-30.357142857142854,226.4367816091954,687.4015748031496,,-13.341645885286782,86.1857077968802
CPAY,19.16578478762084,-4.462039644195294,-3.171416765900459,13.650188845071623,14.04807886513363,9.6462665980767,10.343551848655096,9.6462665980767,14.532423731941787,2.8882133692120204,222.7394844614158,-51.12019641332195,-1.465668449197861,-14.664322000781555,130.22832159339325,1.5809493620730646,49.11934243503839
CTVA,13.946688794312795,90.43611323641927,-17.141961767471013,19.79287567560755,-7.001466275659824,-1.3119450014322545,4.0889015529277675,-1.3119450014322545,9.439834024896266,-35.91979075850043,339.7003745318352,-24.4,102.54385964912281,152.50368188512516,,-1.6528925619834711,29.267817679136492
CSGP,-2.102249767255675,0.43415340086830684,4.989935587761675,-3.285534408546495,-33.80879606045169,12.4908357771261,11.032571816331146,12.4908357771261,-37.40576496674058,1.4073071718538566,10.497500595096405,,-100.0,,-100.0,-56.8259385665529,3.7717165339938075
COST,61.46194570134676,-6.888788833858622,-27.69343065693431,64.04352756994119,13.259977620290936,5.020017334599034,8.049420953406948,5.020017334599034,14.431846191767317,17.085187539732992,-1.7197924388435877,3.5502958579881656,64.02767102229055,55.50708833151581,,8.95211658570437,63.06032968481772
CTRA,-11.449894332360149,-2.8087726048480186,42.050520059435364,-12.06864385937873,-44.19546045973688,-34.65915368467572,-54.407598733544404,-40.70271986453593,-59.19681757908695,-60.02460024600246,-58.38227442605446,-67.77777777777779,-99.31818181818181,,,22.748538011695906,-8.871791069090094
CRWD,75.1950077672239,1.181187772613697,37.456691845502654,76.11219593061868,-820.9770820042204,36.33347849133246,40.23323099624696,36.33347849133246,-98.95061858273017,-148.74730551993233,37.73144373452718,,-100.0,,,-11.006354222574192,76.07812332188058
CCI,34.333240687878515,3.0543633762517883,-32.69230769230769,21.00954907343594,0.7860476541390321,-0.071571714858288,1.6876779178527856,-0.071571714858288,2.2605836415947387,-10.328358208955224,8.545918367346939,-53.84615384615385,50.32119914346895,42.862617359647444,,8.702290076335878,26.54224547410542
CSX,7.9202527194501675,2.638251955759374,-30.89887640449438,7.643228808129904,-4.506269592476489,-1.3195987342624387,-4.45980985306828,0.9609178917174616,-5.252387448840382,-10.825732117138742,-6.253585771658061,-26.400338194884803,-17.741935483870968,-70.0,,6.938584153774027,15.661818799013094
CMI,47.11920198609722,-13.728306403351286,3.712517848643503,36.011680777505106,-20.43661230931089,21.34002992092327,22.771245721089446,21.34002992092327,-46.93724163848177,-65.82984658298466,163.19311663479922,-100.0,-26.70967741935484,-59.05848787446505,,32.4235807860262,56.43915061406244
CVS,-9.48599614146674,12.233501102754058,-36.68597914252607,3.61245882093209,47.37993034745282,10.949647560835682,-0.13027044879087007,10.949647560835682,-10.380601596071209,93.55138019021109,-22.713754646840147,-42.51428571428571,93.92068392305866,,,11.147781444811148,-13.617330318942045
DHR,27.793034713728016,-5.238649592549476,-2.185154295246038,24.91131152521149,-20.94494832313858,-10.332920466914386,-13.306152705707932,-10.332920466914386,-29.94957537154989,-33.915938410320436,-21.88893392784759,,-35.751295336787564,,119.35483870967742,23.70304114490161,31.45966675747589
DRI,18.43317296577093,13.223054298170592,-47.03643284393692,18.3904755592951,11.343433078752973,8.602376094128415,15.68589805126236,8.602376094128415,11.366689053055742,4.654241776148284,3.3953537264795544,-1.0464355788096795,3030.808080808081,,23.163841807909606,5.721016321723035,15.771189129980787
DVA,69.48845052165925,-5.972252884121704,55.708643674770364,25.325871192023815,12.898931319096901,4.567251001602599,12.35431975793016,3.565322627979654,21.97727767949521,23.40024982155603,55.132909739569946,-61.84696192807246,25.643082771341646,3.1433912940283713,,-5.873764767686008,84.26409491826972
DAY,-9.865848535702757,-0.9004701569846204,32.044454734892334,-10.474115392992593,383.7294332723949,21.46525437329482,36.62299239222316,21.46525437329482,-615.8914728682171,-174.6594005449591,175.85301837270342,,-5.952380952380952,,,21.05820105820106,10.991451549719269
DECK,81.9168070233489,8.272613676933563,52.99028819661946,82.72233244707459,44.88993107527317,18.208572469885198,30.68517615606699,18.208572469885198,42.09307990336285,46.96800832781886,106.79780980155435,35.294211297204356,,,12.626728110599078,10.29311940759025,73.99754172073911
DE,5.574983757900374,22.012988256929944,56.22119815668203,9.462747544601099,44.620986428334994,17.483717483717484,41.80546726001271,17.483717483717484,61.65521825836472,42.560650680129015,352.3600439077936,100.61162079510704,-6.299585553582002,48.95732766943425,,17.95142555438226,11.669804749996274
DELL,75.15621253657395,-12.146816276869,-14.41849657255722,49.00277009889153,14.004176455233623,-13.563894781087185,-8.009344970466367,-13.563894781087185,-9.703690868133773,31.490581490581494,953.3807829181494,-25.266686985675097,14.463104325699746,-37.69532815129417,100.0,-8.225108225108226,97.80446314799511
DAL,41.254162896983956,-10.875530872263967,-16.074709124311084,13.502822406397161,73.92079207920791,14.760191372424975,33.38680758705294,20.267519627798777,33.49354920313686,249.69650986342944,-38133.33333333333,,-9.027932960893855,,,-16.383914546025764,89.20673966393043
DVN,-16.774777510411138,-3.688218605345677,-39.82118294360385,-13.294454173167736,-27.218364197530864,-20.402733580259795,-35.87047436969769,-20.402733580259795,-38.005050505050505,-37.70573566084788,-23.729809104258443,36.35097493036212,,,,-22.98536585365854,-13.059759855504907
DXCM,-28.045844824629995,20.93240093240093,-11.832477035653122,-25.524982561055715,62.16168406156023,24.486218984122623,21.54957251340874,24.486218984122623,52.78629856850716,58.70457209847597,68.00131276665573,23.489331181638875,,,18.22222222222222,-35.14254385964912,-15.439877570281896
FANG,16.257205046519903,6.61545696817683,270.70063694267515,13.118564282358156,-14.6513558384062,-12.765736803899202,-28.135143110061968,-12.826677817269497,-29.760809567617297,-28.340173278613772,-55.530973451327434,-25.259792166266987,-39.680944604949126,-32.77518172377986,,30.47329089399391,18.397260444329884
DLR,47.35077626987423,4.982076724470823,1046.547650116736,29.83275212356095,37.98924392950448,16.736035418132865,7.655092675688935,16.736035418132865,9.945385910350685,151.2253630018746,-1.482956367046164,,-30.587089114561305,-54.94710824601562,137.74051303703448,,54.27296418154065
DFS,54.09630640403582,6.082156355679332,31.944444444444443,31.309985202648093,,19.310915519446326,,19.310915519446326,,-32.78463648834019,19.640787949015063,-17.84654514624841,-26.67814113597246,-37.96659404502542,20.0,28.389830508474578,95.15299401020886
DG,-15.739854917792048,2.432844071594865,40.80628760718704,-8.233794172865922,-18.695167051424658,2.237413304944452,-0.8551028933939464,2.237413304944452,-26.50005918934039,-31.238345869952223,63.11793439676583,-100.0,121.83215739633285,-46.622723847536086,,8.947943779948762,-32.873545739052
DLTR,-32.340015827380924,2.571470893201007,6.549471064094586,-22.39438139556705,-101.36160862906985,8.019638779176681,4.436287127604808,7.992739651531523,-91.62903009435229,-161.80512566546986,59.80609418282549,-22.779922779922778,92.41441441441441,92.41441441441441,,68.0969851650981,-42.366861854617284
D,35.38980879551967,7.378103536150281,54.621848739495796,20.18680226204245,7.045347560018829,3.2644568804706555,9.11086717892426,-7.318581638262782,13.312883435582823,50.94625283875852,-6.4764841942945255,-100.0,310.66376496191515,50.10037281330657,-94.96248660235798,34.514556711895665,54.05532149192223
DPZ,12.491644586669484,-0.8195944142378826,89.04168599642124,8.439286337648069,9.187537734718761,-1.2739252192672152,4.78046300935457,-1.2739252192672152,9.764419780596503,14.782327981727446,25.093858787939695,-8.41390345203241,-68.29105853958424,-87.58500000000001,,20.819863814567714,22.629854102111583
DOV,40.10444928884208,-5.270854908115549,4.64544146528456,32.93253154765593,0.4250659801729361,-0.8222058822146645,0.6879913407817583,-0.8222058822146645,-0.9415440829968172,-0.802345838464542,95.59290788389121,-100.0,,,,-12.839311736859733,52.15388847569476
DOW,12.060795482903048,-1.5503411947803185,-23.134328358208954,10.124390725668977,-57.80231335436383,-21.58096376225792,-43.01728164409155,-21.58096376225792,-63.170817257102776,-87.14535137494543,-49.80616577441388,-73.11827956989248,-31.862745098039213,-94.58333333333333,-11.320754716981133,20.359572400388725,7.463688888052306
DHI,72.80066560977916,16.108583206938125,16.594382486575796,70.8033970374986,-2.748175418200607,3.7816832297436016,1.9785249828884326,3.7816832297436016,-2.7156811328176214,0.22546726510314602,-51.28143424377332,51.57945893406771,-34.66747080432041,173.68490095762823,,11.238223418573352,67.1184806974017
DTE,33.44233324184069,8.991683991683992,-21.21212121212121,21.396985422191253,21.75115207373272,-33.71645516954441,17.966194111232276,-33.71645516954441,29.272419627749578,28.99353647276085,-49.03640256959314,-100.0,1.8273471959672338,45.877475817595574,-100.0,16.45944345766726,33.58776231882916
DUK,37.1639750000913,7.88157524236045,-38.141809290953546,21.64281749929806,12.176375404530743,1.015016685205784,6.011097410604192,1.015016685205784,10.569738480697385,11.411764705882353,-49.88970588235294,,11.146700832799487,-16.46643109540636,-11.11111111111111,10.882378815870503,35.26115428730074
DD,14.951269484581298,-4.12434976467674,-34.6805024576734,15.685714506681133,-33.43089430894309,-7.29046631328263,-8.277356446370531,-7.29046631328263,-16.682926829268293,-92.79141104294479,524.3243243243243,-54.285714285714285,-90.76923076923077,-100.0,-69.31818181818183,259.5166163141994,16.520251324977067
EMN,49.674986198826154,-5.921180353329451,11.156186612576064,29.822263744405227,10.23142509135201,-12.948960302457465,-3.5563874590547497,-12.948960302457465,-15.544871794871796,12.736443883984869,54.131054131054135,-85.02994011976048,7.733333333333333,59.199999999999996,,33.493589743589745,44.44469519372411
ETN,56.71385784011564,7.548825982005705,65.98639455782312,51.82927470360252,22.324769269144426,11.777178103315343,22.462610715841443,11.777178103315343,29.716193656093488,30.706742485783916,48.16537467700258,-100.0,-99.05566600397614,-58.99749373433584,,26.588628762541806,75.67747436218437
EBAY,42.21517677671077,-12.653927813163483,-7.8458681522748375,28.775302244900168,-573.2683982683983,3.236345074017356,2.3049894588896698,3.236345074017356,-17.404255319148938,-318.04570527974784,9.141274238227147,-55.424753420299076,-15.129151291512915,-100.0,-4.597701149425287,1.55902004454343,65.55780035039322
ECL,52.3086404389854,-3.2471057441976403,53.6084196458403,43.362502342816605,19.485439191855416,7.981505236893669,15.092965949820789,7.981505236893669,23.529066353493835,25.70303196848951,52.1941242097434,-97.35623311462756,,-100.0,,8.698092031425366,60.316329108787734
EIX,42.43435776910977,6.692651679961324,-62.25382932166303,22.798568166695528,31.00358422939068,-5.121951219512195,9.687959483744486,-5.121951219512195,71.54046997389034,70.75242718446601,-20.101483216237316,,66.553480475382,4.705207287333238,4223.076923076924,-5.711318795430945,38.499225590289846
EW,-5.034722221606198,0.5207579921886302,48.764629388816644,-5.926934500278634,-8.597238085349392,11.563614744351963,7.508135750813576,11.563614744351963,-3.3869885982562042,-7.852027071423878,-33.973148730857986,-49.07069654333854,50.0,,,0.5664652567975831,10.054516648009152
EA,17.866077212011973,0.10277492291880781,19.636963696369637,16.658322805078807,6.822916666666666,1.831403178023162,3.8693645722399714,1.831403178023162,9.494109494109495,58.728179551122196,57.55770662695458,0.3861003861003861,,,-3.75,-3.864734299516908,23.6111247397674
ELV,19.32355411286127,4.171850377374139,-11.655611208880465,18.172916089693754,,9.4160094511319,,9.4160094511319,,1.5778758059043094,-6.651028011591004,15.544041450777202,-39.1717963066592,-45.74408642205252,,12.5,-7.178722086261577
EMR,15.083349774872634,-4.240158859946268,-55.43410756427774,22.47824471835876,-4.341637010676156,15.344543356412792,19.631075804497105,15.344543356412792,-3.3707865168539324,-85.11233830093047,963.1386861313869,-70.95754290876242,-75.55677756392632,-18.48101265822785,,15.426997245179063,25.814197352355105
ENPH,-4.790690227342622,0.24928071323611126,-38.98538597425429,-3.4713920688189432,14.689742263979042,-1.7189844232991098,8.59772520893294,-1.7189844232991098,2.3921268404176237,10.462500188744773,-16.036536297170283,,,,,137.71289537712897,4.843627486924502
ETR,54.16892801033192,-1.9211499777467782,-40.87007726485965,12.42024967485336,16.200530220715997,-11.746564666098092,1.0252398371217384,-10.415360078207165,40.97591758856913,115.3156667620664,-84.56313125427958,,-14.345629007006952,-29.013054344512767,-84.12022649862027,-10.912128581123023,53.01701793465441
EOG,-0.5868444444903652,-19.436052366565963,-11.620897521768251,-1.2403412761068118,-2.150932315372192,-21.395632713956328,-26.77306442203517,-21.395632713956328,-37.62626262626262,-2.1265627013790436,-15.39471524700476,779.6610169491526,3562.8571428571427,,,23.7,0.13858694187963372
EPAM,-21.812873163973915,-9.674724997636083,21.10757822313578,-27.0844997062699,-7.454541629558984,-2.7806507267397875,-6.761247452072965,-2.7806507267397875,-7.994366157852298,-0.5562496423598527,39.674227073664944,,-80.89692446274611,-53.20476460578559,,-65.19006725550969,-11.107457117919365
EQT,5.2626159398275645,2.223832574958692,-94.4484740622112,12.087489019257466,-4.9190926572593865,-58.2395167430068,-69.69492043877167,-58.2395167430068,-91.51013043042776,-2.0177135064781067,-43.83790361514626,-50.90687082554916,-81.8726684260177,-79.92350115637788,,44.171308650191406,-4.7022390717697276
EFX,60.56502266144984,-1.314948248751577,-23.983169705469845,48.536244725547675,-6.078629631832511,2.791769161688337,-0.5059422750424448,2.791769161688337,-11.59090909090909,-21.674806090203965,288.763197586727,,15.86,16.495395702655813,,-3.7149719775820653,65.23122608320452
EQIX,26.607262674984593,5.984126831849848,9.929128980429821,22.77974567570029,15.382930503772526,12.736026809470605,12.782591658968382,12.736026809470605,18.28990747286852,37.59989777736762,-36.42863606245385,,-78.52987566174566,-51.773660839822554,-7.83487308075948,22.081348408519037,29.943321074160096
EQR,31.419053087627674,-0.41864536290140114,-5.802966455660955,23.005379031424745,2.808954607418156,5.07403534685103,4.2720553874560006,5.07403534685103,8.170910941074581,7.533295319541105,-1.9023897457290913,,-3.2789456409191793,10.072537814319436,-100.0,43.61805193742707,41.314763851735734
ERIE,86.15533561686239,,1.041042425359947,,,16.063891649907653,,16.063891649907653,,49.399636264983975,-3.475520826364451,,-100.0,-100.0,,37.859353609904176,63.96690417733289
ESS,42.037787198154966,4.047633269618775,1076.600090103619,28.31810186870043,0.8266345295314002,3.894725836344468,4.0170974799448995,3.894725836344468,3.5874264938508436,-0.6098232981888982,3.3524277007000993,-49.48221427067986,-30.726896307778738,4.765440422186898,,-13.984668460044242,45.24386842728118
EL,-29.128500978999444,-3.372996361490806,-15.735914619012162,-25.444475292130512,-17.570951585976626,-1.8981772470144562,-1.4278159703860391,-1.8981772470144562,-11.744776962168267,-61.23260437375746,-192.4903722721438,-87.08487084870849,281.1320754716981,-78.24042981867025,,-72.0583764062025,-30.350502347244117
EG,20.255117906948232,9.829197550757332,2.7896995708154506,19.75801473549416,,20.67584480600751,,20.67584480600751,,321.60804020100505,23.220568335588634,-100.0,,,,,-1.3534290145538836
EVRG,28.281074466245837,9.230564717807264,9.920634920634921,18.326775777187617,10.136274554487033,-5.9889744158659175,5.168086400973532,-4.367351320403635,-1.5129406343598801,-2.843098179885745,-2.9621503017004938,,225.40442014126225,87.24233565699723,,7.73136395107316,29.979720102375524
ES,21.90287907257016,16.627497136554993,-85.61864160190922,19.977111353148192,-66.65869827911487,-3.080971990675493,-10.409979123590048,-3.080971990675493,9.152270496061696,-131.4789572025981,158.5810127056707,,68.41759630933912,28.51285537700865,-100.0,26.003355170414068,28.37542570444252
EXC,11.788933574893818,9.882646691635456,9.336609336609335,10.789196618659226,10.62020905923345,13.885103260299822,11.14292828685259,13.885103260299822,20.982815797407294,7.281105990783409,18.796662274923147,,-39.09879652952701,-27.57417102966841,-75.13321492007104,3.6518819084930736,7.4792394027774405
EXPE,29.32883491744189,0.22893772893772896,3.1494140625,24.758383759227186,28.81144990665837,10.045427273506471,12.547452547452547,10.045427273506471,23.38099243061396,126.42045454545455,-33.621310295176386,252.05930807248765,-100.0,,,27.794561933534744,69.7209047666723
EXPD,6.109937854038,1.787584504257761,-25.625094942262816,10.0388253663723,-43.251521257955886,-45.52190684660861,-42.63466489800242,-45.52190684660861,-48.47906483933367,-44.534878838130865,-50.369508104115276,-11.948988183889329,25.93020568523226,-60.615734624981656,4.827117806865893,-54.71989311711047,11.006266134465962
EXR,139.74356210471132,48.8429001426758,6.669681698755222,110.51004942669125,25.270839312126096,33.05705836802362,29.82722082805366,33.05705836802362,19.19358273722392,-6.679540088859145,14.084753893460663,-92.03501807193221,68.47645982365663,55.136654697587495,,-29.94919411352488,65.24291267620595
XOM,-0.8155665029166577,0.9224868302866993,6.406882591093117,-1.1177611652293113,-27.60281116277256,-16.047657866683387,-18.361842296758418,-16.047657866683387,-30.560067470481666,-35.39648367420165,-42.712793286521666,17.10986473111184,-85.42079207920791,9.186046511627907,,19.079697941000706,14.07389154189963
FFIV,33.35183047782062,-11.182763554056073,34.80329618911063,31.836982598136448,18.99292715989045,0.10489949235186367,1.7393881869180097,0.10489949235186367,24.03356408330793,43.50699332570363,27.165422003421085,42.99655191130385,-100.0,,,-43.87272995718293,60.13268663282233
FDS,5.6345933653435765,-14.422032250297704,-0.5793947029456286,3.7155477451135397,10.770798514215084,5.63642047884736,7.087045293329126,5.63642047884736,7.757424601581615,14.728102645816824,5.107842684601402,33.111702127659576,-33.33333333333333,,,40.95515414733656,7.209733125992413
FICO,117.64997660262094,17.910643951801806,10.154410797058008,110.13273543591457,14.715399633629001,13.47613601602054,13.872386287280541,13.47613601602054,14.47052453701031,19.431965065502183,30.716969600454508,102.62621878745135,50.082835820895525,132.6781326781327,,503.0446070332783,135.7586770708946
FAST,35.08376755032883,-33.300087270913856,-3.824424163407214,33.588691296529674,4.856214360169232,5.244534853737501,4.313079171590273,5.244534853737501,5.1664832140891574,6.265525807341982,64.22054223149114,-100.0,-27.914110429447852,-50.974930362116986,,-0.5753739930955121,38.43026764917899
FRT,32.59287461801282,4.758228084587543,193.16370181631174,20.526995747275585,-11.768030761898261,5.377623145671262,7.171584011059147,5.377623145671262,9.388472242525879,-38.52385658809155,144.54371027701163,2.4285714285714284,1615.1262665226561,82.51621071246751,-57.07590920185501,-25.337352202178543,35.73604495258703
FDX,0.21981988010111758,-1.599186058645518,-5.177946324387398,-0.11967726262375906,6.205413857128897,-2.730852420830791,-1.1165605760200354,-2.730852420830791,17.984263769201945,9.03826787512588,17.277486910994764,66.66666666666666,-3.289473684210526,,112.55411255411256,-16.164561062520246,18.0843971611058
FIS,51.832572442586745,-5.232985447596648,-3.508771929824561,29.809879405308457,-20.334316617502456,1.0494906883424222,4.938624036540109,1.0494906883424222,19.60635881907646,-60.20334928229665,26.04943114947038,-73.06501547987617,27.016530036285445,23.60655737704918,,-19.280575539568346,91.77128982301387
FITB,74.03788962763399,4.811529933481153,-9.34795152914022,43.30808883343549,,4.355379079290234,,4.355379079290234,,-3.965658217497956,-32.53861652115514,100.0,-5.959137343927355,6.458022851465474,,4.025423728813559,95.88976421468269
FSLR,58.62483455891918,166.68360874894825,31.440946917811686,62.727918195612155,317.2299146093403,26.69713005556024,1761.8898336625725,26.69713005556024,-415.5770141800269,-1981.0329212516415,2494.63884111655,,-100.0,-7.39770496753737,,53.47137300037074,44.87968705156602
FE,35.13968380607592,15.036482866906805,-14.374999999999998,24.46118279599059,4.855399310161847,3.298820130026487,4.551233155352148,5.7305373970625695,18.638743455497384,171.42857142857142,-48.30413715989564,,-82.12978369384359,378.125,,,24.434045391003956
FI,48.89063660568899,7.86370810509702,33.48115299334812,39.415067299870984,17.501464557703574,7.645035800868241,17.219086711133915,7.645035800868241,31.49755832881172,21.26482213438735,20.22937241159605,80.31378408666417,-9.049773755656108,242.79556650246303,-32.21476510067114,-6.152805949966194,76.91694106546174
FMC,1.2600821984211485,19.873853880745195,-47.13286713286713,9.630280026556905,-44.701555436365034,-22.672043844682282,-21.30823448512979,-22.672043844682282,-38.9892578125,79.42973523421588,-218.22313110656668,-25.436179981634528,85614.28571428571,,-43.61702127659575,-5.903021784961349,19.335684737382397
F,-6.945910914391365,7.569372268177742,-1.0821994111562028,4.7992546414704655,148.11935280521118,11.473076168723942,-5.849452342111396,11.473076168723942,-13.033779477374125,-319.434628975265,-51500.0,-30.785123966942145,-8.082356806483409,13.611172201451508,,19.953393533352752,14.892159307623434
FTNT,28.524810429768888,0.19184168012924072,-16.93505258779488,29.597376447837675,36.21265540916682,20.08873998279531,22.058514628657164,20.08873998279531,28.001237623762375,33.885454333372216,19.456326755898992,-24.643431096826035,,,67.81609195402298,-27.418207681365576,39.80823560090626
FTV,6.589176414732943,11.383634928523403,166.32825719120135,3.218464932900654,9.301516627243634,4.112810477710833,6.859130641612654,4.112810477710833,12.772306774097283,14.64512711864407,3.180387609739937,-38.383382253330325,-53.62856480408069,-3.0294569314533017,,12.526096033402922,11.31869251546522
FOXA,27.348634917690244,-0.6701596198367248,1.100187265917603,21.227296837091625,16.105769230769234,-6.256286461476564,,-6.509482316760636,-10.347322720694645,21.146085552865213,3.6036036036036037,-50.0,,,,-3.361344537815126,44.273823375898246
FOX,26.58742981132278,-0.6701596198367248,1.100187265917603,20.239852563273775,16.105769230769234,-6.256286461476564,,-6.509482316760636,-10.347322720694645,21.146085552865213,3.6036036036036037,-50.0,,,,-3.361344537815126,45.540679834947134
BEN,-7.442439129538053,11.355127463326639,0.1476467381428312,2.459697483599554,-27.89575795710765,8.008255408056666,6.952865399455109,7.980228701676206,-19.416800055675413,-47.34934299954689,-15.546575925138239,7.062036675770582,53.94306049822064,22.791604282606855,-10.72961373390558,19.018817204301076,-2.3533705920773786
FCX,40.047272294509796,-10.034696859021183,-41.590964890743926,42.156355522189834,-7.585539057456423,0.3292361720807726,-6.90417370953062,0.3292361720807726,-11.513859275053305,-46.71280276816609,-72.75449101796407,-100.0,-33.99778516057586,-68.94507410636443,,39.06024791006054,36.75980727275699
GRMN,68.78661625364704,-1.3148130363799864,32.384298237796614,70.85797714483829,6.548135517555623,7.570871343785118,7.060772594882027,7.570871343785118,6.257266416628966,32.46259956757756,117.9138702667203,-50.755178795295805,,,,-20.782475537484817,106.31993636017829
